mode,replicate,J,K,pi_true,R_true,log_B,rho,pi_post_mean,pi_post_sd,pi_contraction,brier,log_score,prior_brier,prior_log_score,delta_brier,delta_log_score
fixed_pi_demonstration,912,4,1,0.5,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
fixed_pi_demonstration,913,4,1,0.5,1,3.630579933276497,0.8829990448901621,0.26899986355573746,0.16255681920663198,1.1540389340560018,0.013689223496614299,-0.1244311600433576,0.6944444444444445,-1.791759469228055,0.6807552209478303,1.6673283091846973
fixed_pi_demonstration,914,4,1,0.5,1,7.261159866552996,0.9965008222557613,0.28521440317939445,0.15983009758625985,1.1346811308730929,1.2244244885775371e-05,-0.0035053141858635887,0.6944444444444445,-1.791759469228055,0.6944322001995588,1.7882541550421913
fixed_pi_demonstration,915,4,1,0.5,1,0.0,0.16666666666666669,0.16666666666666666,0.14085904245475275,1.0,0.6944444444444443,-1.791759469228055,0.6944444444444445,-1.791759469228055,2.220446049250313e-16,0.0
fixed_pi_demonstration,916,4,1,0.5,1,3.630579933276497,0.8829990448901621,0.26899986355573746,0.16255681920663198,1.1540389340560018,0.013689223496614299,-0.1244311600433576,0.6944444444444445,-1.791759469228055,0.6807552209478303,1.6673283091846973
fixed_pi_demonstration,917,4,1,0.5,1,7.261159866552996,0.9965008222557613,0.28521440317939445,0.15983009758625985,1.1346811308730929,1.2244244885775371e-05,-0.0035053141858635887,0.6944444444444445,-1.791759469228055,0.6944322001995588,1.7882541550421913
fixed_pi_demonstration,918,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,919,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,920,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,921,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,922,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,923,4,1,0.5,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
fixed_pi_demonstration,924,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,925,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,926,4,1,0.5,1,3.630579933276497,0.8829990448901621,0.26899986355573746,0.16255681920663198,1.1540389340560018,0.013689223496614299,-0.1244311600433576,0.6944444444444445,-1.791759469228055,0.6807552209478303,1.6673283091846973
fixed_pi_demonstration,927,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,928,4,1,0.5,1,3.630579933276497,0.8829990448901621,0.26899986355573746,0.16255681920663198,1.1540389340560018,0.013689223496614299,-0.1244311600433576,0.6944444444444445,-1.791759469228055,0.6807552209478303,1.6673283091846973
fixed_pi_demonstration,929,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,930,4,1,0.5,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
fixed_pi_demonstration,931,4,1,0.5,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
fixed_pi_demonstration,932,4,1,0.5,1,7.261159866552996,0.9965008222557613,0.28521440317939445,0.15983009758625985,1.1346811308730929,1.2244244885775371e-05,-0.0035053141858635887,0.6944444444444445,-1.791759469228055,0.6944322001995588,1.7882541550421913
